Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City,D-Flag
E02696,Ayla Brooks,Enterprise Architect,IT,Corporate,Female,Black,32,12/20/2015,"$98,504 ",0%,United States,Columbus,1
E02697,Willow Chau,Sr. Manager,IT,Research & Development,Male,Caucasian,51,11/21/2001,"$70,588 ",0%,United States,Columbus,1
E02698,Kai Shin,Service Desk Analyst,Accounting,Manufacturing,Male,Caucasian,29,9/9/2011,"$58,336 ",0%,United States,Miami,1
E02699,Liliana Zhao,Service Desk Analyst,Engineering,Corporate,Female,Caucasian,38,9/13/2015,"$86,001 ",0%,United States,Miami,1
E02700,Aiden Carter,Analyst,Sales,Corporate,Female,Asian,58,8/30/2011,"$91,121 ",24%,United States,Miami,1
E02701,Christopher Song,Development Engineer,Human Resources,Specialty Products,Male,Asian,45,3/5/2021,"$183,308 ",0%,United States,Austin,1
E02702,Charles Luu,Sr. Analyst,IT,Corporate,Female,Asian,49,1/3/2017,"$71,674 ",0%,United States,Seattle,1
E02703,Kayden Dinh,Director,Engineering,Manufacturing,Male,Caucasian,50,11/10/2018,"$118,639 ",0%,United States,Miami,1
E02704,Valentina Zhang,Network Architect,IT,Manufacturing,Male,Asian,32,5/26/2019,"$71,808 ",15%,United States,Chicago,1
E02705,Alexander Perez,Automation Engineer,Human Resources,Corporate,Male,Asian,29,3/10/2021,"$156,374 ",0%,China,Phoenix,1
E02706,Everleigh Kumar,Enterprise Architect,IT,Manufacturing,Male,Asian,34,6/25/2008,"$51,133 ",0%,China,Chengdu,1
E02707,Santiago f Xiong,Sr. Manager,Engineering,Manufacturing,Female,Asian,50,7/5/1994,"$86,761 ",7%,United States,Beijing,1
E02708,Elizabeth Powell,Systems Analyst,IT,Specialty Products,Male,Latino,27,9/26/2008,"$125,213 ",7%,Brazil,Chicago,1
E02709,Lucas Yang,Quality Engineer,Sales,Manufacturing,Female,Asian,60,9/17/2013,"$120,305 ",14%,United States,Rio de Janeiro,1
E02710,John Richardson,Manager,Marketing,Manufacturing,Male,Asian,65,7/4/2021,"$138,355 ",0%,China,Seattle,1
E02711,Miles Ross,Manager,IT,Research & Development,Female,Caucasian,43,12/29/2014,"$70,996 ",9%,United States,Shanghai,1
E02712,Jonathan Santos,Sr. Manager,IT,Corporate,Male,Asian,45,4/18/2017,"$77,024 ",0%,United States,Columbus,1
E02713,Joshua Maldonado,Network Engineer,IT,Manufacturing,Male,Caucasian,28,1/6/2017,"$50,022 ",38%,United States,Austin,1
E02714,Santiago f Vo,Computer Systems Manager,Sales,Specialty Products,Male,Black,34,12/22/2005,"$204,534 ",0%,United States,Phoenix,1
E02715,Leilani Martin,IT Coordinator,Sales,Specialty Products,Male,Latino,31,7/15/2019,"$75,814 ",23%,United States,Miami,1
E02716,Luca Xiong,Vice President,Sales,Research & Development,Male,Latino,29,5/6/2002,"$169,487 ",10%,United States,Chicago,1
E02717,Valentina Campos,Sr. Account Representative,IT,Manufacturing,Male,Asian,49,12/20/2006,"$156,435 ",0%,United States,Chicago,1
E02718,Grayson Jenkins,Director,Sales,Corporate,Female,Caucasian,47,3/6/2020,"$59,845 ",0%,United States,Columbus,1
E02719,Jeremiah Ross,Sr. Manager,IT,Specialty Products,Male,Asian,56,3/6/1998,"$93,656 ",0%,China,Chicago,1
E02720,Natalie Zheng,Account Representative,Engineering,Manufacturing,Female,Latino,52,6/17/2021,"$99,035 ",12%,United States,Beijing,1
E02721,Jace Mehta,System Administrator ,Marketing,Manufacturing,Male,Caucasian,37,6/21/2019,"$137,997 ",0%,United States,Columbus,1
E02722,Hannah Doan,Test Engineer,IT,Corporate,Male,Caucasian,55,5/6/2015,"$61,573 ",0%,United States,Miami,1
E02723,Caroline Robinson,Sr. Manager,Sales,Manufacturing,Female,Asian,27,9/16/2011,"$41,102 ",6%,United States,Phoenix,1
E02724,Naomi Ma,Network Engineer,Human Resources,Manufacturing,Male,Asian,28,1/22/2020,"$129,866 ",21%,United States,Chicago,1
E02725,Adam Davis,Analyst,Human Resources,Research & Development,Female,Asian,55,5/16/1995,"$161,868 ",0%,China,Seattle,1
E02726,Ellie Ho,Manager,Engineering,Specialty Products,Female,Caucasian,44,10/15/2019,"$67,131 ",0%,United States,Beijing,1
E02727,Mila Liang,Director,Engineering,Corporate,Female,Asian,28,10/9/2019,"$71,345 ",40%,United States,Austin,1
E02728,Nova Doan,Field Engineer,Sales,Research & Development,Male,Black,55,3/28/2005,"$246,757 ",8%,United States,Austin,1
E02729,Colton Mejia,Quality Engineer,Marketing,Corporate,Female,Asian,44,8/28/2018,"$106,880 ",0%,United States,Miami,1
E02730,Joseph Kim,Vice President,IT,Research & Development,Female,Asian,30,4/26/2019,"$98,733 ",12%,United States,Miami,1
E02731,Audrey Campos,Manager,Accounting,Manufacturing,Female,Asian,63,6/23/2018,"$141,675 ",0%,China,Austin,1
E02732,Vivian Brooks,IT Systems Architect,Accounting,Research & Development,Male,Latino,36,9/2/2021,"$53,210 ",10%,Brazil,Beijing,1
E02733,Mateo Vargas,Sr. Manager,Finance,Research & Development,Male,Asian,28,9/12/2022,"$107,114 ",0%,United States,Rio de Janeiro,1
E02734,David Foster,Analyst II,Human Resources,Specialty Products,Female,Latino,28,4/20/1994,"$57,483 ",0%,Brazil,Seattle,1
E02735,Isaiah Ramos,Manager,IT,Specialty Products,Female,Black,27,1/15/2012,"$75,226 ",0%,United States,Rio de Janeiro,1
E02736,Samantha Do,Business Partner,Engineering,Specialty Products,Male,Latino,34,6/21/2018,"$87,727 ",0%,Brazil,Seattle,1
E02737,Emery Fernandez,Network Architect,IT,Corporate,Male,Caucasian,53,11/19/2021,"$87,897 ",0%,United States,Rio de Janeiro,1
E02738,Santiago f Brooks,Controls Engineer,IT,Manufacturing,Male,Latino,50,3/27/2019,"$99,612 ",0%,United States,Miami,1
E02739,Aubrey Lin,Solutions Architect,Accounting,Research & Development,Female,Asian,51,1/20/2012,"$56,938 ",0%,China,Phoenix,1
E02740,Jace Hsu,IT Systems Architect,Human Resources,Research & Development,Female,Latino,27,10/17/2005,"$92,247 ",36%,Brazil,Shanghai,1
E02741,Nicholas Sanders,Analyst,Human Resources,Corporate,Male,Caucasian,33,10/6/2018,"$193,672 ",0%,United States,Sao Paulo,1
E02742,Joshua Sun,Sr. Business Partner,IT,Corporate,Female,Asian,46,11/23/2014,"$46,098 ",31%,United States,Miami,1
E02743,Riley Ayala,Vice President,Sales,Manufacturing,Male,Asian,51,7/13/2011,"$239,980 ",10%,China,Columbus,1
E02744,Isaac Santos,Systems Analyst,Finance,Manufacturing,Male,Caucasian,31,2/20/2010,"$121,546 ",7%,United States,Shanghai,1
E02745,Logan Brooks,Vice President,Accounting,Corporate,Male,Asian,45,9/13/2018,"$128,714 ",0%,China,Austin,1
E02746,Leilani Hu,Manager,Engineering,Specialty Products,Female,Latino,38,5/7/2020,"$91,537 ",24%,Brazil,Shanghai,1
E02747,Jace Cho,Manager,IT,Manufacturing,Male,Latino,42,5/21/2018,"$178,300 ",0%,United States,Sao Paulo,1
E02748,Jaxson Fong,Development Engineer,Finance,Corporate,Male,Caucasian,43,8/6/2016,"$50,260 ",19%,United States,Chicago,1
E02749,Wyatt Ly,Director,Engineering,Research & Development,Female,Asian,28,10/9/2020,"$161,800 ",10%,China,Austin,1
E02750,Mia Huang,Analyst II,Finance,Research & Development,Male,Asian,57,12/19/2008,"$157,616 ",0%,China,Chengdu,1
E02751,Levi Her,Director,Engineering,Corporate,Male,Asian,33,9/21/2018,"$82,697 ",12%,China,Chongqing,1
E02752,Everleigh Phillips,Sr. Manager,IT,Corporate,Male,Asian,32,3/30/2012,"$124,404 ",12%,China,Shanghai,1
E02753,Natalie Acosta,Quality Engineer,IT,Corporate,Female,Asian,45,11/8/2015,"$158,750 ",0%,China,Beijing,1
E02754,Hadley Chavez,Sr. Manager,Sales,Specialty Products,Male,Asian,33,1/8/2019,"$69,057 ",10%,China,Chongqing,1
E02755,Hailey Liu,Sr. Manager,Marketing,Manufacturing,Female,Caucasian,43,6/28/2020,"$157,976 ",0%,United States,Chongqing,1
E02756,Nicholas Jiang,Analyst II,Sales,Specialty Products,Female,Latino,62,7/9/2022,"$54,355 ",0%,Brazil,Chicago,1
E02757,Gabriel Xu,Sr. Manager,Engineering,Corporate,Female,Latino,36,12/13/2003,"$72,475 ",14%,United States,Rio de Janeiro,1
E02758,Sophia Collins,Analyst,Engineering,Manufacturing,Female,Asian,36,10/13/2018,"$80,132 ",0%,United States,Phoenix,1
E02759,Evelyn Vasquez,Field Engineer,Accounting,Manufacturing,Male,Asian,31,1/8/2022,"$52,292 ",0%,China,Phoenix,1
E02760,Paisley Baker,Engineering Manager,IT,Research & Development,Male,Asian,62,2/24/2013,"$69,110 ",0%,China,Chongqing,1
E02761,Eloise Griffin,Analyst,IT,Specialty Products,Female,Caucasian,30,12/23/2002,"$68,676 ",0%,United States,Chengdu,1
E02762,Samuel Cruz,Cloud Infrastructure Architect,Engineering,Manufacturing,Female,Latino,46,5/6/2022,"$86,094 ",0%,Brazil,Seattle,1
E02763,Gabriel Cheung,Technical Architect,IT,Manufacturing,Female,Caucasian,38,4/30/1993,"$77,607 ",11%,United States,Sao Paulo,1
E02764,Kai Green,Test Engineer,Human Resources,Specialty Products,Female,Caucasian,58,11/29/2016,"$157,672 ",0%,United States,Columbus,1
E02765,Julia Moore,Enterprise Architect,Finance,Specialty Products,Male,Latino,27,6/15/2015,"$43,785 ",0%,United States,Miami,1
E02766,Roman Mendoza,Sr. Manager,IT,Specialty Products,Male,Asian,61,11/18/2021,"$75,439 ",13%,China,Miami,1
E02767,Levi Rahman,Analyst,IT,Corporate,Male,Caucasian,64,9/4/1994,"$139,987 ",34%,United States,Chongqing,1
E02768,Sadie Pham,System Administrator ,Accounting,Manufacturing,Female,Caucasian,65,1/30/2009,"$257,489 ",0%,United States,Seattle,1
E02769,Chloe Contreras,Sr. Manager,IT,Specialty Products,Male,Latino,37,12/25/2022,"$91,639 ",0%,Brazil,Seattle,1
E02770,Owen Ford,Vice President,Finance,Specialty Products,Male,Asian,54,2/10/2021,"$66,563 ",36%,United States,Rio de Janeiro,1
E02771,Audrey Powell,System Administrator ,Marketing,Specialty Products,Female,Asian,54,2/10/2015,"$235,047 ",32%,China,Seattle,1
E02772,Greyson Munoz,Analyst II,Human Resources,Corporate,Female,Latino,26,5/1/2011,"$214,782 ",27%,United States,Chengdu,1
E02773,Isaiah Vang,Vice President,Accounting,Corporate,Male,Caucasian,29,6/23/2000,"$180,544 ",14%,United States,Phoenix,1
E02774,Lincoln Alvarado,Vice President,Marketing,Research & Development,Female,Black,37,11/30/1998,"$158,614 ",0%,United States,Chicago,1
E02775,Carter Sandoval,Director,Engineering,Research & Development,Male,Latino,37,12/8/2004,"$63,187 ",0%,Brazil,Chicago,1
E02776,Julia Jimenez,Sr. Manager,Marketing,Corporate,Male,Asian,62,3/11/2021,"$93,857 ",34%,United States,Rio de Janeiro,1
E02777,Savannah Cortez,Quality Engineer,IT,Manufacturing,Male,Latino,53,11/17/2010,"$253,741 ",0%,United States,Chicago,1
E02778,Everly Brown,Sr. Analyst,Marketing,Manufacturing,Male,Latino,65,12/15/2018,"$92,833 ",0%,Brazil,Phoenix,1
E02779,Charlotte Pham,Vice President,IT,Specialty Products,Female,Latino,36,10/4/2013,"$95,400 ",0%,Brazil,Rio de Janeiro,1
E02780,Iris Bailey,Sr. Analyst,Engineering,Specialty Products,Female,Latino,46,2/25/2003,"$88,230 ",0%,Brazil,Rio de Janeiro,1
E02781,Logan Daniels,Service Desk Analyst,Engineering,Specialty Products,Female,Black,55,2/18/2020,"$62,179 ",0%,United States,Manaus,1
E02782,Autumn Molina,Quality Engineer,IT,Research & Development,Female,Asian,63,5/7/2022,"$42,343 ",0%,China,Miami,1
E02783,Emma Mehta,Field Engineer,Accounting,Research & Development,Female,Caucasian,54,4/8/2012,"$70,275 ",0%,United States,Shanghai,1
E02784,Julian Joseph,IT Coordinator,Sales,Corporate,Male,Caucasian,26,4/9/2009,"$51,448 ",33%,United States,Miami,1
E02785,Eleanor Munoz,Sr. Analyst,Engineering,Corporate,Female,Latino,26,9/20/2018,"$185,363 ",0%,Brazil,Columbus,1
E02786,Caroline Sandoval,Analyst II,IT,Manufacturing,Female,Asian,34,4/7/2004,"$60,784 ",0%,China,Manaus,1
E02787,Eliza Zhu,Vice President,Accounting,Manufacturing,Male,Caucasian,48,9/10/2012,"$45,323 ",8%,United States,Shanghai,1
E02788,Greyson Moore,Enterprise Architect,Finance,Specialty Products,Female,Latino,52,9/30/2006,"$129,727 ",0%,Brazil,Austin,1
E02790,Lyla Clark,Analyst,Sales,Specialty Products,Female,Latino,45,2/12/2004,"$63,229 ",16%,United States,Rio de Janeiro,1
E02792,Samuel Patterson,Manager,Accounting,Specialty Products,Female,Asian,51,12/12/2018,"$194,221 ",0%,United States,Phoenix,1
E02793,Robert Padilla,Account Representative,Sales,Corporate,Male,Caucasian,43,10/7/2022,"$78,020 ",33%,United States,Miami,1
E02794,Landon Munoz,Director,Accounting,Research & Development,Female,Caucasian,54,2/16/1998,"$197,331 ",0%,United States,Austin,1
E02795,Josiah Yi,Sr. Analyst,Accounting,Specialty Products,Male,Caucasian,54,7/11/2014,"$63,346 ",0%,United States,Columbus,1
E02796,Owen Scott,Vice President,Engineering,Manufacturing,Male,Latino,25,4/12/2015,"$105,574 ",0%,Brazil,Seattle,1
E02798,Matthew Parker,Analyst II,Engineering,Manufacturing,Male,Latino,65,7/17/2005,"$101,941 ",0%,United States,Rio de Janeiro,1
E02800,Daniel Huynh,Controls Engineer,IT,Corporate,Male,Asian,40,9/15/2021,"$74,777 ",0%,China,Miami,1
E02801,Matthew Vargas,Operations Engineer,Sales,Research & Development,Male,Black,31,12/8/2021,"$59,447 ",6%,United States,Beijing,1
E02802,Ella Herrera,Solutions Architect,Marketing,Research & Development,Male,Caucasian,45,5/24/1999,"$105,072 ",13%,United States,Austin,1
E02803,Charlotte Lam,Analyst,IT,Manufacturing,Male,Asian,40,2/8/2013,"$150,893 ",22%,China,Austin,1
E02804,Jonathan Ali,Manager,IT,Corporate,Female,Latino,25,11/4/2020,"$156,276 ",0%,United States,Chengdu,1
E02805,Violet He,Sr. Manager,Sales,Manufacturing,Female,Latino,53,8/26/2020,"$81,070 ",0%,United States,Chicago,1
E02806,Hannah Truong,Director,Accounting,Manufacturing,Male,Caucasian,49,11/19/2021,"$60,919 ",0%,United States,Austin,1
E02807,Hannah Nelson,Network Engineer,Accounting,Specialty Products,Female,Asian,33,3/25/2009,"$50,012 ",0%,United States,Miami,1
E02808,Jameson Salazar,Service Desk Analyst,Sales,Manufacturing,Female,Asian,29,2/11/2021,"$85,822 ",0%,China,Columbus,1
E02809,Luke Luna,Automation Engineer,Accounting,Corporate,Female,Asian,51,5/21/2007,"$72,620 ",0%,United States,Chongqing,1
E02810,Hunter Moua,Analyst,Marketing,Specialty Products,Male,Asian,31,11/29/2019,"$71,222 ",0%,United States,Chicago,1
E02811,Athena Aguilar,Sr. Analyst,Engineering,Specialty Products,Male,Caucasian,44,8/24/2021,"$155,332 ",0%,United States,Chicago,1
E02812,Ariana Sanders,Account Representative,Finance,Research & Development,Female,Asian,38,12/26/1994,"$107,202 ",0%,United States,Seattle,1
E02813,Easton Cruz,Analyst,Accounting,Corporate,Female,Latino,49,11/21/2016,"$121,751 ",20%,United States,Seattle,1
E02814,Josiah Vega,Controls Engineer,Finance,Research & Development,Male,Latino,45,12/26/2015,"$115,591 ",6%,United States,Phoenix,1
E02815,Isla Chavez,Analyst,Human Resources,Research & Development,Female,Asian,58,9/29/2010,"$108,601 ",8%,Brazil,Miami,1
E02816,Willow Estrada,Sr. Analyst,Marketing,Research & Development,Female,Latino,29,3/11/2021,"$159,823 ",5%,United States,Chongqing,1
E02817,Nevaeh Ng,Analyst II,IT,Corporate,Female,Caucasian,25,3/18/2019,"$53,526 ",5%,United States,Austin,1
E02818,Jade Hu,Director,Accounting,Manufacturing,Male,Latino,62,12/15/2001,"$90,084 ",11%,United States,Columbus,1
E02819,Henry Vazquez,Manager,Human Resources,Corporate,Male,Latino,33,12/3/2016,"$210,085 ",0%,United States,Columbus,1
E02820,Nathan Jackson,Manager,Human Resources,Specialty Products,Male,Latino,56,3/25/2011,"$133,908 ",0%,United States,Chicago,1
E02821,Anthony Lam,Manager,Engineering,Corporate,Female,Latino,45,2/7/2015,"$100,652 ",39%,China,Rio de Janeiro,1
E02824,Nevaeh Ali,Manager,Sales,Corporate,Female,Asian,28,3/22/2013,"$225,725 ",15%,China,Seattle,1
E02825,Mila Vasquez,Sr. Manager,Marketing,Specialty Products,Female,Asian,30,7/26/2013,"$224,989 ",7%,United States,Columbus,1
E02826,Madelyn Henry,Analyst,Human Resources,Manufacturing,Female,Latino,45,5/10/2007,"$109,680 ",37%,China,Chicago,1
E02828,Emilia Alexander,IT Systems Architect,Human Resources,Research & Development,Male,Caucasian,33,9/11/2022,"$74,216 ",33%,China,Chicago,1
E02829,Christian Ayala,Vice President,Sales,Manufacturing,Female,Asian,41,9/28/2003,"$151,363 ",0%,China,Miami,1
E02830,Willow Xiong,Sr. Manager,Finance,Corporate,Female,Asian,33,5/4/2021,"$62,686 ",0%,United States,Phoenix,1
E02833,Avery Valdez,Manager,Human Resources,Manufacturing,Female,Latino,48,1/29/2000,"$178,218 ",12%,China,Seattle,1
E02834,Abigail Carter,Vice President,Sales,Specialty Products,Female,Caucasian,48,1/12/2015,"$59,436 ",0%,China,Manaus,1
E02835,Kinsley Hill,Vice President,Human Resources,Corporate,Male,Caucasian,41,6/16/2022,"$58,733 ",27%,United States,Miami,1
E02837,Kai Barnes,Operations Engineer,IT,Research & Development,Male,Latino,37,8/24/2016,"$88,681 ",0%,United States,Phoenix,1
E02843,Lincoln Cheng,Sr. Account Representative,Finance,Corporate,Female,Asian,55,10/14/1997,"$96,897 ",0%,United States,Miami,1
E02845,Ariana Hall,Sr. Manager,IT,Manufacturing,Female,Latino,37,7/10/1997,"$128,954 ",0%,United States,Columbus,1
E02846,Dominic Tang,HRIS Analyst,Human Resources,Research & Development,Male,Black,58,1/17/2005,"$67,418 ",0%,United States,Miami,1
E02847,Colton Le,Director,IT,Research & Development,Male,Caucasian,51,5/22/1999,"$100,666 ",5%,China,Shanghai,1
E02848,Kai Huang,Account Representative,IT,Corporate,Male,Caucasian,26,12/8/1993,"$71,235 ",0%,United States,Chengdu,1
E02849,Leah Stewart,Account Representative,Engineering,Corporate,Male,Asian,35,1/12/2010,"$83,235 ",10%,United States,Phoenix,1
E02850,Robert Santos,Sr. Analyst,IT,Manufacturing,Female,Asian,61,1/15/2021,"$55,020 ",0%,United States,Shanghai,1
E02851,Addison Ma,Sr. Analyst,IT,Specialty Products,Male,Caucasian,65,10/23/2022,"$235,994 ",0%,Brazil,Beijing,1
E02852,Clara Collins,Manager,Engineering,Specialty Products,Female,Asian,55,3/5/2010,"$62,450 ",0%,United States,Chongqing,1
E02853,Stella Castro,Account Representative,Marketing,Corporate,Female,Asian,51,6/4/2010,"$134,612 ",33%,United States,Austin,1
E02854,Lucy Chin,Manager,IT,Specialty Products,Female,Asian,53,12/29/2000,"$46,151 ",0%,United States,Chongqing,1
E02855,Piper Evans,HRIS Analyst,Accounting,Corporate,Female,Asian,38,5/21/2008,"$63,889 ",12%,Brazil,Beijing,1
E02856,Cora Coleman,Sr. Business Partner,Accounting,Specialty Products,Female,Asian,28,3/3/2008,"$75,060 ",0%,United States,Austin,1
E02857,Cora Holmes,Systems Analyst,Engineering,Manufacturing,Female,Asian,52,4/17/2009,"$175,033 ",0%,China,Austin,1
E02858,Leo Figueroa,Vice President,Human Resources,Specialty Products,Female,Caucasian,40,4/22/2011,"$89,379 ",0%,United States,Phoenix,1
E02859,Allison Wang,Cloud Infrastructure Architect,Marketing,Specialty Products,Male,Latino,36,1/28/2014,"$98,594 ",20%,United States,Seattle,1
E02860,Levi Cruz,Sr. Manager,IT,Manufacturing,Female,Asian,47,4/9/2011,"$224,435 ",10%,United States,Columbus,1
E02868,Iris Phillips,Systems Analyst,IT,Corporate,Male,Caucasian,59,10/5/2021,"$63,644 ",0%,China,Beijing,1
E02869,Madelyn Chavez,Network Engineer,Accounting,Research & Development,Female,Latino,40,1/21/2015,"$121,234 ",33%,United States,Seattle,1
E02870,Caroline Smith,Test Engineer,Sales,Corporate,Female,Asian,53,12/16/2018,"$83,793 ",0%,United States,Phoenix,1
E02871,Grayson Lai,Director,Engineering,Research & Development,Female,Caucasian,50,9/22/2007,"$99,586 ",5%,United States,Seattle,1
E02872,Madeline Vu,Computer Systems Manager,IT,Manufacturing,Male,Black,52,11/28/2019,"$59,514 ",0%,Brazil,Manaus,1
E02873,Aubrey Cheng,Controls Engineer,Sales,Manufacturing,Female,Caucasian,40,9/11/2006,"$106,043 ",0%,Brazil,Austin,1
E02874,Clara Henderson,Vice President,IT,Corporate,Female,Latino,39,4/27/2020,"$78,985 ",0%,China,Miami,1
E02875,Jace Henderson,Technical Architect,Engineering,Manufacturing,Male,Asian,31,9/12/2005,"$96,404 ",10%,United States,Miami,1
E02876,Caroline Martin,Manager,Human Resources,Specialty Products,Female,Latino,30,6/5/2010,"$64,882 ",0%,China,Rio de Janeiro,1
E02883,Asher Bui,Sr. Analyst,Sales,Corporate,Male,Caucasian,47,6/17/2001,"$203,739 ",0%,United States,Columbus,1
E02884,Samantha Chau,Test Engineer,Accounting,Research & Development,Female,Latino,46,3/16/2022,"$90,881 ",0%,United States,Beijing,1
E02885,Charles Robinson,Business Partner,Marketing,Manufacturing,Male,Caucasian,43,1/27/2009,"$83,965 ",30%,Brazil,Chengdu,1
E02886,Jonathan Nelson,Manager,Accounting,Research & Development,Male,Asian,28,11/10/2021,"$73,500 ",19%,United States,Miami,1
E02887,Julia Kim,Solutions Architect,Sales,Research & Development,Male,Asian,47,6/30/2006,"$175,137 ",5%,China,Phoenix,1
E02888,Noah Allen,System Administrator ,Human Resources,Corporate,Male,Caucasian,61,7/2/2022,"$50,038 ",0%,United States,Chicago,1
E02889,Colton Adams,Analyst II,Accounting,Manufacturing,Female,Caucasian,58,12/4/2016,"$52,058 ",0%,Brazil,Shanghai,1
E02890,Colton Mehta,Vice President,IT,Specialty Products,Male,Black,34,1/6/2022,"$53,829 ",0%,China,Chengdu,1
E02891,Caroline Gomez,Director,IT,Corporate,Female,Black,54,11/19/1997,"$136,723 ",8%,United States,Phoenix,1
E02892,Kayden Tang,Computer Systems Manager,Human Resources,Corporate,Female,Caucasian,28,3/11/2012,"$129,099 ",0%,China,Chicago,1
E02893,Hadley Parker,Sr. Account Representative,IT,Manufacturing,Female,Asian,62,1/9/2010,"$59,376 ",6%,United States,Chongqing,1
E02894,Elizabeth Estrada,Network Architect,Accounting,Research & Development,Male,Caucasian,59,12/20/2016,"$98,060 ",0%,United States,Columbus,1
E02895,Sofia Yee,Development Engineer,IT,Corporate,Male,Asian,50,12/25/2018,"$152,911 ",0%,United States,Columbus,1
E02896,Asher Mendoza,Director,Accounting,Corporate,Female,Latino,27,2/21/2014,"$42,994 ",10%,United States,Beijing,1
E02897,Jordan Hernandez,Account Representative,Human Resources,Research & Development,Male,Asian,42,12/15/2003,"$59,853 ",0%,United States,Sao Paulo,1
E02898,Everleigh Tan,Analyst,Marketing,Specialty Products,Female,Caucasian,65,3/28/2019,"$41,220 ",0%,United States,Austin,1
E02899,Joshua Hall,Manager,IT,Research & Development,Male,Latino,57,12/7/2011,"$97,261 ",0%,United States,Austin,1
E02900,Stella Gupta,Analyst,Finance,Corporate,Male,Asian,44,2/18/2020,"$127,363 ",0%,United States,Miami,1
E02901,Levi White,Sr. Account Representative,Engineering,Corporate,Male,Latino,37,7/19/2018,"$111,274 ",9%,Brazil,Miami,1
E02902,Matthew Jackson,Sr. Manager,IT,Manufacturing,Male,Latino,52,10/13/2019,"$90,554 ",6%,United States,Rio de Janeiro,1
E02903,Dominic Martinez,Manager,Human Resources,Research & Development,Female,Asian,49,4/17/2018,"$100,226 ",7%,United States,Sao Paulo,1
E02904,Aiden Aguilar,IT Coordinator,Finance,Corporate,Male,Black,47,12/12/1997,"$93,348 ",10%,United States,Chengdu,1
E02905,Victoria Hu,System Administrator ,Accounting,Research & Development,Male,Asian,42,4/21/2017,"$78,059 ",0%,United States,Chicago,1
E02906,Eloise Campos,Sr. Manager,Marketing,Specialty Products,Male,Black,61,6/25/1993,"$58,480 ",0%,United States,Beijing,1
E02907,Emilia Alvarado,Systems Analyst,Marketing,Corporate,Male,Caucasian,33,6/29/2001,"$218,052 ",0%,United States,Columbus,1
E02908,Lydia Ahmed,Analyst,IT,Corporate,Female,Latino,45,4/24/2017,"$241,722 ",39%,United States,Seattle,1
E02909,Dylan Simmons,Systems Analyst,Sales,Research & Development,Male,Latino,30,5/23/2002,"$91,835 ",9%,Brazil,Rio de Janeiro,1
E02910,Jaxson Chu,Sr. Analyst,Sales,Specialty Products,Male,Asian,53,10/10/2010,"$93,910 ",0%,China,Seattle,1
E02911,Ariana Griffin,Manager,Finance,Specialty Products,Female,Latino,62,3/4/2015,"$86,303 ",12%,China,Chongqing,1
E02912,Hudson Bailey,Manager,Finance,Research & Development,Male,Latino,37,3/12/2018,"$122,731 ",5%,Brazil,Phoenix,1
E02913,Colton Grant,Computer Systems Manager,Human Resources,Research & Development,Female,Asian,62,1/7/2011,"$147,867 ",0%,United States,Manaus,1
E02914,Emery Flores,Manager,Human Resources,Research & Development,Female,Caucasian,63,11/18/2005,"$123,790 ",0%,United States,Chengdu,1
E02915,Gabriella Wong,Field Engineer,IT,Specialty Products,Female,Caucasian,39,5/1/1995,"$77,153 ",0%,China,Miami,1
E02918,Ian Gonzales,Network Engineer,IT,Corporate,Female,Caucasian,52,12/29/2018,"$73,779 ",0%,China,Chongqing,1
E02923,Jaxon Wright,Business Partner,Sales,Research & Development,Female,Caucasian,54,8/30/2004,"$77,557 ",13%,China,Chicago,1
E02924,Ethan Cruz,Vice President,IT,Specialty Products,Female,Asian,32,4/28/2000,"$43,084 ",38%,United States,Seattle,1
E02925,Adrian James,Manager,IT,Specialty Products,Female,Latino,56,8/15/1994,"$154,707 ",7%,United States,Miami,1
E02926,Samuel Watson,Director,Marketing,Specialty Products,Female,Asian,47,4/9/2022,"$184,780 ",11%,United States,Phoenix,1
E02927,Penelope Avila,Vice President,Finance,Specialty Products,Male,Latino,45,7/18/2021,"$109,925 ",10%,Brazil,Seattle,1
E02928,David Barnes,Solutions Architect,Accounting,Corporate,Male,Latino,56,7/9/1996,"$151,706 ",0%,United States,Miami,1
E02939,Ivy Luong,Sr. Analyst,Engineering,Manufacturing,Male,Caucasian,38,3/11/2011,"$102,066 ",0%,,Austin,1
E02940,Aurora Bailey,Sr. Analyst,IT,Corporate,Male,Asian,47,10/19/2015,"$70,566 ",0%,,Miami,1
E02941,Liliana Green,Sr. Manager,Engineering,,Female,Caucasian,51,3/9/2015,"$75,435 ",0%,,Chicago,1
E02942,Victoria Vazquez,Sr. Manager,Human Resources,,Female,Caucasian,52,12/19/2022,"$69,108 ",0%,,Miami,1
E02947,Kinsley Huynh,Manager,Engineering,,Female,Asian,29,5/22/2012,"$62,672 ",0%,,Seattle,1
E02948,Anna Carrillo,Sr. Business Partner,Engineering,,Female,Latino,29,8/19/2006,"$92,037 ",36%,,Austin,1
E02949,Isla Singh,Enterprise Architect,Engineering,,Male,Asian,60,7/5/1993,"$258,722 ",0%,,Austin,1
E02950,Emma Yu,Network Architect,Sales,,Female,Black,56,5/23/2020,"$64,809 ",0%,,Manaus,1
E02951,Ava Chan,Analyst,Engineering,,Male,Asian,31,5/14/2015,"$95,577 ",0%,,Chengdu,1
